episode_id,family,case_type,set_type,top5_contracts,top5_scores,NULL_score,selected_contract,selected_state,top_minus_null,top_minus_second,gold_rank,gold_minus_top,null_margin_pass,contract_margin_pass,success
controlled_legal_policy_caution_015_near_miss,legal_policy_caution,near_miss,controlled,legal_policy_uncertainty|benchmark_contribution_role|health_uncertainty|plain_professional_email,0.1880|-0.1649|-0.1820|-0.2120,0.38,NULL,suppress,-0.19199999999999998,0.35285048332085556,0,0.19199999999999998,False,True,True
controlled_legal_policy_caution_016_near_miss,legal_policy_caution,near_miss,controlled,legal_policy_uncertainty|schedule_conflict_check|plain_professional_email|benchmark_contribution_role,0.1880|-0.2120|-0.2120|-0.2120,0.38,NULL,suppress,-0.19199999999999998,0.4,0,0.19199999999999998,False,True,True
controlled_legal_policy_caution_017_wrong_scope,legal_policy_caution,wrong_scope,controlled,legal_policy_uncertainty|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,0.1880|-0.3320|-0.3320|-0.3320,0.38,NULL,suppress,-0.19199999999999998,0.52,0,0.19199999999999998,False,True,True
controlled_legal_policy_caution_018_wrong_scope,legal_policy_caution,wrong_scope,controlled,legal_policy_uncertainty|verify_current_facts|schedule_conflict_check|cs_major_selectivity,0.1880|-0.2120|-0.2120|-0.2120,0.38,NULL,suppress,-0.19199999999999998,0.4,0,0.19199999999999998,False,True,True
controlled_legal_policy_caution_019_wrong_scope,legal_policy_caution,wrong_scope,controlled,legal_policy_uncertainty|verify_current_facts|cs_major_selectivity|analysis_hygiene,0.1880|-0.3320|-0.3320|-0.3320,0.38,NULL,suppress,-0.19199999999999998,0.52,0,0.19199999999999998,False,True,True
controlled_legal_policy_caution_020_wrong_scope,legal_policy_caution,wrong_scope,controlled,legal_policy_uncertainty|research_prior_work|cs_major_selectivity|analysis_hygiene,0.1880|-0.1416|-0.2120|-0.2120,0.38,NULL,suppress,-0.19199999999999998,0.329555226130293,0,0.19199999999999998,False,True,True
controlled_legal_policy_caution_021_already_satisfied,legal_policy_caution,already_satisfied,controlled,legal_policy_uncertainty|nut_safety|research_prior_work|analysis_hygiene,0.5354|0.0062|-0.1120|-0.1120,0.21999999999999997,legal_policy_uncertainty,already_satisfied,0.3153538626812077,0.5291742598665979,1,0.0,True,True,True
controlled_legal_policy_caution_022_already_satisfied,legal_policy_caution,already_satisfied,controlled,legal_policy_uncertainty|nut_safety|research_prior_work|flask_auth_security,0.4091|-0.0820|-0.1120|-0.1120,-0.08,legal_policy_uncertainty,already_satisfied,0.4890692827591399,0.4910692827591399,1,0.0,True,True,True
controlled_legal_policy_caution_023_already_satisfied,legal_policy_caution,already_satisfied,controlled,nut_safety|legal_policy_uncertainty|flask_auth_security|entry_constraints,0.2480|0.0348|-0.1120|-0.1120,-0.08,nut_safety,already_satisfied,0.32800000000000007,0.2132026044832175,2,-0.2132026044832175,True,True,True
controlled_legal_policy_caution_024_conflict,legal_policy_caution,conflict,controlled,legal_policy_uncertainty|health_uncertainty|entry_constraints|flask_auth_security,0.5479|0.0296|-0.0142|-0.0920,-0.08,legal_policy_uncertainty,conflict,0.6279252845288916,0.5183039450286848,1,0.0,True,True,True
controlled_legal_policy_caution_025_conflict,legal_policy_caution,conflict,controlled,legal_policy_uncertainty|health_uncertainty|plain_professional_email|entry_constraints,0.3084|-0.1820|-0.2120|-0.2120,0.0,legal_policy_uncertainty,fire,0.30839537871019634,0.49039537871019634,1,0.0,True,True,False
controlled_legal_policy_caution_026_conflict,legal_policy_caution,conflict,controlled,legal_policy_uncertainty|health_uncertainty|plain_professional_email|benchmark_contribution_role,0.4533|-0.0786|-0.2120|-0.2120,0.08,legal_policy_uncertainty,fire,0.3732898352084934,0.5319270240988482,1,0.0,True,True,False
controlled_legal_policy_caution_027_contract_swap,legal_policy_caution,contract_swap,controlled,research_prior_work,-0.0758,0.08,NULL,suppress,-0.15582745521074715,998.9241725447893,0,0.15582745521074715,False,True,True
controlled_legal_policy_caution_028_contract_swap,legal_policy_caution,contract_swap,controlled,nut_safety,-0.1420,0.12,NULL,suppress,-0.262,998.858,0,0.262,False,True,True
controlled_legal_policy_caution_029_contract_swap,legal_policy_caution,contract_swap,controlled,flask_auth_security,-0.1720,0.2,NULL,suppress,-0.372,998.828,0,0.372,False,True,True
controlled_legal_policy_caution_030_contract_swap,legal_policy_caution,contract_swap,controlled,entry_constraints,-0.1138,0.12,NULL,suppress,-0.23375647939635094,998.8862435206037,0,0.23375647939635094,False,True,True
controlled_data_analysis_hygiene_001_direct_trigger,data_analysis_hygiene,direct_trigger,controlled,analysis_hygiene|nut_safety|flask_auth_security|entry_constraints,-0.0574|-0.1820|-0.2120|-0.2120,0.0,NULL,suppress,-0.05743560762610398,0.12456439237389602,1,0.0,False,True,False
controlled_data_analysis_hygiene_002_direct_trigger,data_analysis_hygiene,direct_trigger,controlled,analysis_hygiene|health_uncertainty|flask_auth_security|entry_constraints,-0.0773|-0.1820|-0.2120|-0.2120,0.0,NULL,suppress,-0.07732173468853387,0.10467826531146612,1,0.0,False,True,False
controlled_data_analysis_hygiene_003_direct_trigger,data_analysis_hygiene,direct_trigger,controlled,analysis_hygiene|health_uncertainty|plain_professional_email|entry_constraints,-0.0979|-0.1820|-0.2120|-0.2120,0.0,NULL,suppress,-0.09785996927988597,0.08414003072011403,1,0.0,False,True,False
controlled_data_analysis_hygiene_004_direct_trigger,data_analysis_hygiene,direct_trigger,controlled,analysis_hygiene|health_uncertainty|plain_professional_email|benchmark_contribution_role,-0.0619|-0.1820|-0.2120|-0.2120,0.0,NULL,suppress,-0.06193009214419857,0.12006990785580143,1,0.0,False,True,False
controlled_data_analysis_hygiene_005_indirect_trigger,data_analysis_hygiene,indirect_trigger,controlled,analysis_hygiene|schedule_conflict_check|plain_professional_email|benchmark_contribution_role,-0.1720|-0.2120|-0.2120|-0.2120,0.2,NULL,suppress,-0.372,0.04000000000000001,1,0.0,False,True,False
controlled_data_analysis_hygiene_006_indirect_trigger,data_analysis_hygiene,indirect_trigger,controlled,analysis_hygiene|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,-0.1720|-0.2120|-0.2120|-0.2120,0.12,NULL,suppress,-0.2919999999999999,0.04000000000000001,1,0.0,False,True,False
controlled_data_analysis_hygiene_007_indirect_trigger,data_analysis_hygiene,indirect_trigger,controlled,analysis_hygiene|verify_current_facts|schedule_conflict_check|cs_major_selectivity,-0.1720|-0.2120|-0.2120|-0.2120,0.2,NULL,suppress,-0.372,0.04000000000000001,1,0.0,False,True,False
controlled_data_analysis_hygiene_008_indirect_trigger,data_analysis_hygiene,indirect_trigger,controlled,legal_policy_uncertainty|analysis_hygiene|verify_current_facts|cs_major_selectivity,0.1480|-0.0126|-0.1411|-0.2120,0.08,NULL,suppress,0.06800000000000002,0.160580351164623,2,-0.160580351164623,False,True,False
controlled_data_analysis_hygiene_009_indirect_trigger,data_analysis_hygiene,indirect_trigger,controlled,legal_policy_uncertainty|analysis_hygiene|research_prior_work|cs_major_selectivity,0.1480|-0.1033|-0.1446|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.2512613645756624,2,-0.2512613645756624,False,True,False
controlled_data_analysis_hygiene_010_indirect_trigger,data_analysis_hygiene,indirect_trigger,controlled,legal_policy_uncertainty|research_prior_work|analysis_hygiene|nut_safety,0.1480|-0.1416|-0.1720|-0.1820,0.08,NULL,suppress,0.06800000000000002,0.289555226130293,3,-0.31999999999999995,False,True,False
controlled_data_analysis_hygiene_011_near_miss,data_analysis_hygiene,near_miss,controlled,analysis_hygiene|research_prior_work|nut_safety|flask_auth_security,-0.0942|-0.1381|-0.1820|-0.2120,0.38,NULL,suppress,-0.47424127977713754,0.04387561808096824,0,0.47424127977713754,False,True,True
controlled_data_analysis_hygiene_012_near_miss,data_analysis_hygiene,near_miss,controlled,analysis_hygiene|nut_safety|flask_auth_security|entry_constraints,-0.1720|-0.1820|-0.2120|-0.2120,0.5,NULL,suppress,-0.6719999999999999,0.010000000000000037,0,0.6719999999999999,False,True,True
controlled_data_analysis_hygiene_013_near_miss,data_analysis_hygiene,near_miss,controlled,analysis_hygiene|health_uncertainty|flask_auth_security|entry_constraints,-0.0979|-0.1820|-0.2120|-0.2120,0.38,NULL,suppress,-0.47785996927988594,0.08414003072011403,0,0.47785996927988594,False,True,True
controlled_data_analysis_hygiene_014_near_miss,data_analysis_hygiene,near_miss,controlled,analysis_hygiene|health_uncertainty|plain_professional_email|entry_constraints,-0.0900|-0.1820|-0.2120|-0.2120,0.38,NULL,suppress,-0.47003511205198634,0.09196488794801369,0,0.47003511205198634,False,True,True
controlled_data_analysis_hygiene_015_near_miss,data_analysis_hygiene,near_miss,controlled,analysis_hygiene|health_uncertainty|plain_professional_email|benchmark_contribution_role,-0.1720|-0.1820|-0.2120|-0.2120,0.5,NULL,suppress,-0.6719999999999999,0.010000000000000037,0,0.6719999999999999,False,True,True
controlled_data_analysis_hygiene_016_near_miss,data_analysis_hygiene,near_miss,controlled,analysis_hygiene|schedule_conflict_check|plain_professional_email|benchmark_contribution_role,-0.1720|-0.2120|-0.2120|-0.2120,0.5,NULL,suppress,-0.6719999999999999,0.04000000000000001,0,0.6719999999999999,False,True,True
controlled_data_analysis_hygiene_017_wrong_scope,data_analysis_hygiene,wrong_scope,controlled,analysis_hygiene|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,-0.2000|-0.3320|-0.3320|-0.3320,0.3,NULL,suppress,-0.4999673970812517,0.13203260291874827,0,0.4999673970812517,False,True,True
controlled_data_analysis_hygiene_018_wrong_scope,data_analysis_hygiene,wrong_scope,controlled,verify_current_facts|cs_major_selectivity|analysis_hygiene|schedule_conflict_check,-0.1280|-0.1450|-0.1720|-0.2120,0.38,NULL,suppress,-0.5079861122591429,0.016993990197913367,0,0.5079861122591429,False,True,True
controlled_data_analysis_hygiene_019_wrong_scope,data_analysis_hygiene,wrong_scope,controlled,legal_policy_uncertainty|analysis_hygiene|verify_current_facts|cs_major_selectivity,0.1480|-0.2920|-0.3320|-0.3320,0.3,NULL,suppress,-0.15199999999999997,0.43999999999999995,0,0.15199999999999997,False,True,True
controlled_data_analysis_hygiene_020_wrong_scope,data_analysis_hygiene,wrong_scope,controlled,legal_policy_uncertainty|analysis_hygiene|research_prior_work|cs_major_selectivity,0.1480|-0.2202|-0.2616|-0.3320,0.38,NULL,suppress,-0.23199999999999998,0.3682048368304281,0,0.23199999999999998,False,True,True
controlled_data_analysis_hygiene_021_already_satisfied,data_analysis_hygiene,already_satisfied,controlled,analysis_hygiene|nut_safety|legal_policy_uncertainty|research_prior_work,0.4779|-0.0820|-0.0820|-0.1120,-0.08,analysis_hygiene,already_satisfied,0.5578816148544214,0.5598816148544214,1,0.0,True,True,True
controlled_data_analysis_hygiene_022_already_satisfied,data_analysis_hygiene,already_satisfied,controlled,analysis_hygiene|nut_safety|research_prior_work|flask_auth_security,0.1480|0.1380|0.1080|0.1080,0.039999999999999994,NULL,suppress,0.10800000000000003,0.010000000000000009,1,0.0,False,True,True
controlled_data_analysis_hygiene_023_already_satisfied,data_analysis_hygiene,already_satisfied,controlled,analysis_hygiene|nut_safety|flask_auth_security|entry_constraints,0.3801|-0.0820|-0.1120|-0.1120,0.21999999999999997,analysis_hygiene,already_satisfied,0.16006542560186138,0.46206542560186137,1,0.0,True,True,True
controlled_data_analysis_hygiene_024_conflict,data_analysis_hygiene,conflict,controlled,analysis_hygiene|health_uncertainty|flask_auth_security|entry_constraints,0.0190|-0.0620|-0.0920|-0.0920,0.039999999999999994,NULL,suppress,-0.02101632481867518,0.0809836751813248,1,0.0,False,True,False
controlled_data_analysis_hygiene_025_conflict,data_analysis_hygiene,conflict,controlled,analysis_hygiene|health_uncertainty|plain_professional_email|entry_constraints,0.3979|-0.0620|-0.0920|-0.0920,-0.08,analysis_hygiene,conflict,0.4779274143720832,0.4599274143720832,1,0.0,True,True,True
controlled_data_analysis_hygiene_026_conflict,data_analysis_hygiene,conflict,controlled,analysis_hygiene|health_uncertainty|plain_professional_email|benchmark_contribution_role,-0.1038|-0.1820|-0.2120|-0.2120,0.12,NULL,suppress,-0.2238010908574868,0.07819890914251318,1,0.0,False,True,False
controlled_data_analysis_hygiene_027_contract_swap,data_analysis_hygiene,contract_swap,controlled,research_prior_work,-0.1096,0.2,NULL,suppress,-0.3095573818722365,998.8904426181277,0,0.3095573818722365,False,True,True
controlled_data_analysis_hygiene_028_contract_swap,data_analysis_hygiene,contract_swap,controlled,nut_safety,-0.1420,0.12,NULL,suppress,-0.262,998.858,0,0.262,False,True,True
controlled_data_analysis_hygiene_029_contract_swap,data_analysis_hygiene,contract_swap,controlled,flask_auth_security,-0.1720,0.2,NULL,suppress,-0.372,998.828,0,0.372,False,True,True
controlled_data_analysis_hygiene_030_contract_swap,data_analysis_hygiene,contract_swap,controlled,entry_constraints,-0.0704,0.08,NULL,suppress,-0.15039033033689675,998.9296096696631,0,0.15039033033689675,False,True,True
paraphrase_research_ideation_001_indirect_trigger,research_ideation,indirect_trigger,paraphrase,research_prior_work|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,0.2635|-0.2120|-0.2120|-0.2120,0.0,research_prior_work,fire,0.2634958399094403,0.4754958399094403,1,0.0,True,True,True
paraphrase_research_ideation_002_indirect_trigger,research_ideation,indirect_trigger,paraphrase,research_prior_work|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,0.2615|-0.2120|-0.2120|-0.2120,0.0,research_prior_work,fire,0.26147958263067866,0.47347958263067863,1,0.0,True,True,True
paraphrase_research_ideation_003_indirect_trigger,research_ideation,indirect_trigger,paraphrase,research_prior_work|verify_current_facts|cs_major_selectivity|schedule_conflict_check,-0.0666|-0.1452|-0.1587|-0.2120,0.2,NULL,suppress,-0.2665619212702609,0.07867061107638187,1,0.0,False,True,False
paraphrase_research_ideation_004_indirect_trigger,research_ideation,indirect_trigger,paraphrase,research_prior_work|verify_current_facts|cs_major_selectivity|schedule_conflict_check,-0.0692|-0.1469|-0.1601|-0.2120,0.2,NULL,suppress,-0.2692316730509457,0.07769144933495853,1,0.0,False,True,False
paraphrase_research_ideation_005_indirect_trigger,research_ideation,indirect_trigger,paraphrase,research_prior_work|legal_policy_uncertainty|verify_current_facts|cs_major_selectivity,0.2183|-0.1820|-0.2120|-0.2120,0.0,research_prior_work,fire,0.2183253002871906,0.4003253002871906,1,0.0,True,True,True
paraphrase_research_ideation_006_indirect_trigger,research_ideation,indirect_trigger,paraphrase,research_prior_work|legal_policy_uncertainty|verify_current_facts|cs_major_selectivity,0.2164|-0.1820|-0.2120|-0.2120,0.0,research_prior_work,fire,0.21640972084181267,0.3984097208418127,1,0.0,True,True,True
paraphrase_research_ideation_007_indirect_trigger,research_ideation,indirect_trigger,paraphrase,legal_policy_uncertainty|research_prior_work|cs_major_selectivity|analysis_hygiene,0.1480|-0.0571|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.2051015175039955,2,-0.2051015175039955,False,True,False
paraphrase_research_ideation_008_indirect_trigger,research_ideation,indirect_trigger,paraphrase,legal_policy_uncertainty|research_prior_work|cs_major_selectivity|analysis_hygiene,0.1480|-0.0605|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.20853209892842153,2,-0.20853209892842153,False,True,False
paraphrase_research_ideation_009_indirect_trigger,research_ideation,indirect_trigger,paraphrase,legal_policy_uncertainty|research_prior_work|nut_safety|analysis_hygiene,0.1480|-0.0353|-0.1820|-0.2120,0.08,NULL,suppress,0.06800000000000002,0.1832549676406796,2,-0.1832549676406796,False,True,False
paraphrase_research_ideation_010_indirect_trigger,research_ideation,indirect_trigger,paraphrase,legal_policy_uncertainty|research_prior_work|nut_safety|analysis_hygiene,0.1480|-0.0379|-0.1820|-0.2120,0.08,NULL,suppress,0.06800000000000002,0.1859243790062069,2,-0.1859243790062069,False,True,False
paraphrase_research_ideation_011_indirect_trigger,research_ideation,indirect_trigger,paraphrase,research_prior_work|nut_safety|flask_auth_security|analysis_hygiene,0.0099|-0.1820|-0.2120|-0.2120,0.0,NULL,suppress,0.009924368967233026,0.19192436896723303,1,0.0,False,True,False
paraphrase_research_ideation_012_indirect_trigger,research_ideation,indirect_trigger,paraphrase,research_prior_work|nut_safety|flask_auth_security|analysis_hygiene,0.0055|-0.1820|-0.2120|-0.2120,0.0,NULL,suppress,0.005481187684668813,0.18748118768466882,1,0.0,False,True,False
paraphrase_food_safety_013_indirect_trigger,food_safety,indirect_trigger,paraphrase,nut_safety|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,-0.2620|-0.3320|-0.3320|-0.3320,0.42,NULL,suppress,-0.6819999999999999,0.06999999999999995,1,0.0,False,True,False
paraphrase_food_safety_014_indirect_trigger,food_safety,indirect_trigger,paraphrase,nut_safety|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,-0.2620|-0.3320|-0.3320|-0.3320,0.42,NULL,suppress,-0.6819999999999999,0.06999999999999995,1,0.0,False,True,False
paraphrase_food_safety_015_indirect_trigger,food_safety,indirect_trigger,paraphrase,nut_safety|cs_major_selectivity|verify_current_facts|schedule_conflict_check,0.1880|-0.1540|-0.2120|-0.2120,0.0,nut_safety,fire,0.18800000000000003,0.3419590661687805,1,0.0,True,True,True
paraphrase_food_safety_016_indirect_trigger,food_safety,indirect_trigger,paraphrase,nut_safety|cs_major_selectivity|verify_current_facts|schedule_conflict_check,0.1880|-0.1557|-0.2120|-0.2120,0.0,nut_safety,fire,0.18800000000000003,0.34369202334221094,1,0.0,True,True,True
paraphrase_food_safety_017_indirect_trigger,food_safety,indirect_trigger,paraphrase,legal_policy_uncertainty|nut_safety|verify_current_facts|cs_major_selectivity,0.1480|-0.1420|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.29000000000000004,2,-0.29000000000000004,False,True,False
paraphrase_food_safety_018_indirect_trigger,food_safety,indirect_trigger,paraphrase,legal_policy_uncertainty|nut_safety|verify_current_facts|cs_major_selectivity,0.1480|-0.1420|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.29000000000000004,2,-0.29000000000000004,False,True,False
paraphrase_food_safety_019_indirect_trigger,food_safety,indirect_trigger,paraphrase,legal_policy_uncertainty|nut_safety|cs_major_selectivity|analysis_hygiene,0.1480|-0.1420|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.29000000000000004,2,-0.29000000000000004,False,True,False
paraphrase_food_safety_020_indirect_trigger,food_safety,indirect_trigger,paraphrase,legal_policy_uncertainty|nut_safety|cs_major_selectivity|analysis_hygiene,0.1480|-0.1420|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.29000000000000004,2,-0.29000000000000004,False,True,False
paraphrase_food_safety_021_indirect_trigger,food_safety,indirect_trigger,paraphrase,legal_policy_uncertainty|nut_safety|research_prior_work|analysis_hygiene,0.1480|-0.1420|-0.1472|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.29000000000000004,2,-0.29000000000000004,False,True,False
paraphrase_food_safety_022_indirect_trigger,food_safety,indirect_trigger,paraphrase,legal_policy_uncertainty|nut_safety|research_prior_work|analysis_hygiene,0.1480|-0.1420|-0.1496|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.29000000000000004,2,-0.29000000000000004,False,True,False
paraphrase_food_safety_023_indirect_trigger,food_safety,indirect_trigger,paraphrase,nut_safety|research_prior_work|flask_auth_security|analysis_hygiene,-0.1420|-0.1536|-0.1595|-0.2120,0.12,NULL,suppress,-0.262,0.011590279158187361,1,0.0,False,True,False
paraphrase_food_safety_024_indirect_trigger,food_safety,indirect_trigger,paraphrase,nut_safety|research_prior_work|flask_auth_security|analysis_hygiene,-0.1420|-0.1553|-0.1611|-0.2120,0.12,NULL,suppress,-0.262,0.01333424738973299,1,0.0,False,True,False
paraphrase_code_security_025_indirect_trigger,code_security,indirect_trigger,paraphrase,flask_auth_security|benchmark_contribution_role|verify_current_facts|schedule_conflict_check,0.2919|-0.1350|-0.1469|-0.1469,0.0,flask_auth_security,fire,0.2918629251871934,0.42686292518719343,1,0.0,True,True,True
paraphrase_code_security_026_indirect_trigger,code_security,indirect_trigger,paraphrase,flask_auth_security|benchmark_contribution_role|verify_current_facts|schedule_conflict_check,0.2896|-0.1369|-0.1485|-0.1485,0.0,flask_auth_security,fire,0.2896490353914477,0.4265047297744107,1,0.0,True,True,True
paraphrase_code_security_027_indirect_trigger,code_security,indirect_trigger,paraphrase,flask_auth_security|verify_current_facts|schedule_conflict_check|cs_major_selectivity,-0.1720|-0.2120|-0.2120|-0.2120,0.12,NULL,suppress,-0.2919999999999999,0.04000000000000001,1,0.0,False,True,False
paraphrase_code_security_028_indirect_trigger,code_security,indirect_trigger,paraphrase,flask_auth_security|verify_current_facts|schedule_conflict_check|cs_major_selectivity,-0.1720|-0.2120|-0.2120|-0.2120,0.12,NULL,suppress,-0.2919999999999999,0.04000000000000001,1,0.0,False,True,False
paraphrase_code_security_029_indirect_trigger,code_security,indirect_trigger,paraphrase,flask_auth_security|legal_policy_uncertainty|verify_current_facts|cs_major_selectivity,0.2387|-0.1820|-0.2120|-0.2120,0.08,flask_auth_security,fire,0.15870420923817224,0.42070420923817226,1,0.0,True,True,True
paraphrase_code_security_030_indirect_trigger,code_security,indirect_trigger,paraphrase,flask_auth_security|legal_policy_uncertainty|verify_current_facts|cs_major_selectivity,0.2355|-0.1820|-0.2120|-0.2120,0.08,flask_auth_security,fire,0.1555380961776479,0.4175380961776479,1,0.0,True,True,True
paraphrase_code_security_031_indirect_trigger,code_security,indirect_trigger,paraphrase,legal_policy_uncertainty|flask_auth_security|analysis_hygiene|cs_major_selectivity,0.1480|-0.0788|-0.1358|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.22677755739210334,2,-0.22677755739210334,False,True,False
paraphrase_code_security_032_indirect_trigger,code_security,indirect_trigger,paraphrase,legal_policy_uncertainty|flask_auth_security|analysis_hygiene|cs_major_selectivity,0.1480|-0.0814|-0.1380|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.22940407027222962,2,-0.22940407027222962,False,True,False
paraphrase_code_security_033_indirect_trigger,code_security,indirect_trigger,paraphrase,legal_policy_uncertainty|flask_auth_security|research_prior_work|analysis_hygiene,0.1480|-0.1159|-0.1496|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.2638751391983909,2,-0.2638751391983909,False,True,False
paraphrase_code_security_034_indirect_trigger,code_security,indirect_trigger,paraphrase,legal_policy_uncertainty|flask_auth_security|research_prior_work|analysis_hygiene,0.1480|-0.1178|-0.1517|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.2657782331530962,2,-0.2657782331530962,False,True,False
paraphrase_code_security_035_indirect_trigger,code_security,indirect_trigger,paraphrase,flask_auth_security|research_prior_work|nut_safety|analysis_hygiene,0.2541|-0.1536|-0.1820|-0.2120,0.0,flask_auth_security,fire,0.25409149438760953,0.4076817735457969,1,0.0,True,True,True
paraphrase_code_security_036_indirect_trigger,code_security,indirect_trigger,paraphrase,flask_auth_security|research_prior_work|nut_safety|analysis_hygiene,0.2512|-0.1553|-0.1820|-0.2120,0.0,flask_auth_security,fire,0.25122244260789667,0.4065566899976296,1,0.0,True,True,True
paraphrase_travel_planning_037_indirect_trigger,travel_planning,indirect_trigger,paraphrase,entry_constraints|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,-0.1720|-0.2120|-0.2120|-0.2120,0.12,NULL,suppress,-0.2919999999999999,0.04000000000000001,1,0.0,False,True,False
paraphrase_travel_planning_038_indirect_trigger,travel_planning,indirect_trigger,paraphrase,entry_constraints|verify_current_facts|schedule_conflict_check|benchmark_contribution_role,-0.1720|-0.2120|-0.2120|-0.2120,0.12,NULL,suppress,-0.2919999999999999,0.04000000000000001,1,0.0,False,True,False
paraphrase_travel_planning_039_indirect_trigger,travel_planning,indirect_trigger,paraphrase,entry_constraints|verify_current_facts|schedule_conflict_check|cs_major_selectivity,-0.1720|-0.2120|-0.2120|-0.2120,0.12,NULL,suppress,-0.2919999999999999,0.04000000000000001,1,0.0,False,True,False
paraphrase_travel_planning_040_indirect_trigger,travel_planning,indirect_trigger,paraphrase,entry_constraints|verify_current_facts|schedule_conflict_check|cs_major_selectivity,-0.1720|-0.2120|-0.2120|-0.2120,0.12,NULL,suppress,-0.2919999999999999,0.04000000000000001,1,0.0,False,True,False
paraphrase_travel_planning_041_indirect_trigger,travel_planning,indirect_trigger,paraphrase,entry_constraints|legal_policy_uncertainty|verify_current_facts|cs_major_selectivity,0.1580|-0.1820|-0.2120|-0.2120,0.0,entry_constraints,fire,0.158,0.33999999999999997,1,0.0,True,True,True
paraphrase_travel_planning_042_indirect_trigger,travel_planning,indirect_trigger,paraphrase,entry_constraints|legal_policy_uncertainty|verify_current_facts|cs_major_selectivity,0.1580|-0.1820|-0.2120|-0.2120,0.0,entry_constraints,fire,0.158,0.33999999999999997,1,0.0,True,True,True
paraphrase_travel_planning_043_indirect_trigger,travel_planning,indirect_trigger,paraphrase,legal_policy_uncertainty|entry_constraints|cs_major_selectivity|analysis_hygiene,0.1480|-0.1720|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.31999999999999995,2,-0.31999999999999995,False,True,False
paraphrase_travel_planning_044_indirect_trigger,travel_planning,indirect_trigger,paraphrase,legal_policy_uncertainty|entry_constraints|cs_major_selectivity|analysis_hygiene,0.1480|-0.1720|-0.2120|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.31999999999999995,2,-0.31999999999999995,False,True,False
paraphrase_travel_planning_045_indirect_trigger,travel_planning,indirect_trigger,paraphrase,legal_policy_uncertainty|research_prior_work|entry_constraints|analysis_hygiene,0.1480|-0.1553|-0.1720|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.303334247389733,3,-0.31999999999999995,False,True,False
paraphrase_travel_planning_046_indirect_trigger,travel_planning,indirect_trigger,paraphrase,legal_policy_uncertainty|research_prior_work|entry_constraints|analysis_hygiene,0.1480|-0.1569|-0.1720|-0.2120,0.0,NULL,suppress,0.14800000000000002,0.30493078707405474,3,-0.31999999999999995,False,True,False
paraphrase_travel_planning_047_indirect_trigger,travel_planning,indirect_trigger,paraphrase,entry_constraints|research_prior_work|nut_safety|analysis_hygiene,0.1580|-0.1472|-0.1820|-0.2120,0.0,entry_constraints,fire,0.158,0.30520023277517133,1,0.0,True,True,True
paraphrase_travel_planning_048_indirect_trigger,travel_planning,indirect_trigger,paraphrase,entry_constraints|research_prior_work|nut_safety|analysis_hygiene,0.1580|-0.1496|-0.1820|-0.2120,0.0,entry_constraints,fire,0.158,0.3075573818722365,1,0.0,True,True,True
paraphrase_research_ideation_049_near_miss,research_ideation,near_miss,paraphrase,research_prior_work|nut_safety|flask_auth_security|entry_constraints,0.2986|-0.1820|-0.2120|-0.2120,0.38,NULL,suppress,-0.08141334236320386,0.48058665763679614,0,0.08141334236320386,False,True,True
paraphrase_research_ideation_050_near_miss,research_ideation,near_miss,paraphrase,research_prior_work|nut_safety|flask_auth_security|entry_constraints,0.2952|-0.1820|-0.2120|-0.2120,0.38,NULL,suppress,-0.08475624013583954,0.47724375986416046,0,0.08475624013583954,False,True,True
paraphrase_research_ideation_051_near_miss,research_ideation,near_miss,paraphrase,research_prior_work|health_uncertainty|flask_auth_security|entry_constraints,0.2228|-0.1820|-0.2120|-0.2120,0.3,NULL,suppress,-0.0772002327751713,0.4047997672248287,0,0.0772002327751713,False,True,True
paraphrase_research_ideation_052_near_miss,research_ideation,near_miss,paraphrase,research_prior_work|health_uncertainty|flask_auth_security|entry_constraints,0.2204|-0.1820|-0.2120|-0.2120,0.3,NULL,suppress,-0.07955738187223652,0.4024426181277635,0,0.07955738187223652,False,True,True
